State Code,District Code,India / State / Union Territory / District,Name,Year,Age Group,Gender,Ethnic Group,Total / Rural / Urban,Value
18,1804,District,Cachar,2021,25-44,Other,Muslim,Urban,700
18,1804,District,Cachar,2021,25-44,Other,Christian,Urban,1002
18,1804,District,Cachar,2021,25-44,Other,Sikh,Urban,16048
18,1804,District,Cachar,2021,25-44,Other,Buddhist,Urban,24046
18,1804,District,Cachar,2021,25-44,Other,Jain,Urban,2181
18,1804,District,Cachar,2021,25-44,Other,Parsi,Urban,26006
18,1804,District,Cachar,2021,45-59,Male,Hindu,Urban,7748
18,1804,District,Cachar,2021,45-59,Male,Muslim,Urban,43072
18,1804,District,Cachar,2021,45-59,Male,Christian,Urban,22777
18,1804,District,Cachar,2021,45-59,Male,Sikh,Urban,2333
18,1804,District,Cachar,2021,45-59,Male,Buddhist,Urban,2097
18,1804,District,Cachar,2021,45-59,Male,Jain,Urban,31238
18,1804,District,Cachar,2021,45-59,Male,Parsi,Urban,9986
18,1804,District,Cachar,2021,45-59,Female,Hindu,Urban,18689
18,1804,District,Cachar,2021,45-59,Female,Muslim,Urban,528
18,1804,District,Cachar,2021,45-59,Female,Christian,Urban,23345
18,1804,District,Cachar,2021,45-59,Female,Sikh,Urban,4762
18,1804,District,Cachar,2021,45-59,Female,Buddhist,Urban,1487
18,1804,District,Cachar,2021,45-59,Female,Jain,Urban,3094
18,1804,District,Cachar,2021,45-59,Female,Parsi,Urban,4066
18,1804,District,Cachar,2021,45-59,Other,Hindu,Urban,9270
18,1804,District,Cachar,2021,45-59,Other,Muslim,Urban,10899
18,1804,District,Cachar,2021,45-59,Other,Christian,Urban,8380
18,1804,District,Cachar,2021,45-59,Other,Sikh,Urban,5300
18,1804,District,Cachar,2021,45-59,Other,Buddhist,Urban,12111
18,1804,District,Cachar,2021,45-59,Other,Jain,Urban,17565
18,1804,District,Cachar,2021,45-59,Other,Parsi,Urban,26095
18,1804,District,Cachar,2021,60+,Male,Hindu,Urban,16361
18,1804,District,Cachar,2021,60+,Male,Muslim,Urban,23308
18,1804,District,Cachar,2021,60+,Male,Christian,Urban,7309
18,1804,District,Cachar,2021,60+,Male,Sikh,Urban,31083
18,1804,District,Cachar,2021,60+,Male,Buddhist,Urban,3895
18,1804,District,Cachar,2021,60+,Male,Jain,Urban,32980
18,1804,District,Cachar,2021,60+,Male,Parsi,Urban,354
18,1804,District,Cachar,2021,60+,Female,Hindu,Urban,1411
18,1804,District,Cachar,2021,60+,Female,Muslim,Urban,2548
18,1804,District,Cachar,2021,60+,Female,Christian,Urban,38593
18,1804,District,Cachar,2021,60+,Female,Sikh,Urban,47498
18,1804,District,Cachar,2021,60+,Female,Buddhist,Urban,1606
18,1804,District,Cachar,2021,60+,Female,Jain,Urban,20027
18,1804,District,Cachar,2021,60+,Female,Parsi,Urban,1526
18,1804,District,Cachar,2021,60+,Other,Hindu,Urban,2740
18,1804,District,Cachar,2021,60+,Other,Muslim,Urban,17771
18,1804,District,Cachar,2021,60+,Other,Christian,Urban,2256
18,1804,District,Cachar,2021,60+,Other,Sikh,Urban,10159
18,1804,District,Cachar,2021,60+,Other,Buddhist,Urban,7372
18,1804,District,Cachar,2021,60+,Other,Jain,Urban,1315
18,1804,District,Cachar,2021,60+,Other,Parsi,Urban,57
18,1804,District,Cachar,2021,0-14,Male,Hindu,Total,183938
18,1804,District,Cachar,2021,0-14,Male,Muslim,Total,13229
18,1804,District,Cachar,2021,0-14,Male,Christian,Total,11571
18,1804,District,Cachar,2021,0-14,Male,Sikh,Total,48161
18,1804,District,Cachar,2021,0-14,Male,Buddhist,Total,32628
18,1804,District,Cachar,2021,0-14,Male,Jain,Total,27905
18,1804,District,Cachar,2021,0-14,Male,Parsi,Total,41527
18,1804,District,Cachar,2021,0-14,Female,Hindu,Total,18302
18,1804,District,Cachar,2021,0-14,Female,Muslim,Total,57843
18,1804,District,Cachar,2021,0-14,Female,Christian,Total,27125
18,1804,District,Cachar,2021,0-14,Female,Sikh,Total,132824
18,1804,District,Cachar,2021,0-14,Female,Buddhist,Total,55655
18,1804,District,Cachar,2021,0-14,Female,Jain,Total,17005
18,1804,District,Cachar,2021,0-14,Female,Parsi,Total,55730
18,1804,District,Cachar,2021,0-14,Other,Hindu,Total,57705
18,1804,District,Cachar,2021,0-14,Other,Muslim,Total,17578
18,1804,District,Cachar,2021,0-14,Other,Christian,Total,62969
18,1804,District,Cachar,2021,0-14,Other,Sikh,Total,105784
18,1804,District,Cachar,2021,0-14,Other,Buddhist,Total,24360
18,1804,District,Cachar,2021,0-14,Other,Jain,Total,61114
18,1804,District,Cachar,2021,0-14,Other,Parsi,Total,35115
18,1804,District,Cachar,2021,15-24,Male,Hindu,Total,7147
18,1804,District,Cachar,2021,15-24,Male,Muslim,Total,26197
18,1804,District,Cachar,2021,15-24,Male,Christian,Total,25751
18,1804,District,Cachar,2021,15-24,Male,Sikh,Total,10526
18,1804,District,Cachar,2021,15-24,Male,Buddhist,Total,40216
18,1804,District,Cachar,2021,15-24,Male,Jain,Total,66034
18,1804,District,Cachar,2021,15-24,Male,Parsi,Total,19573
18,1804,District,Cachar,2021,15-24,Female,Hindu,Total,56813
18,1804,District,Cachar,2021,15-24,Female,Muslim,Total,83028
18,1804,District,Cachar,2021,15-24,Female,Christian,Total,22393
18,1804,District,Cachar,2021,15-24,Female,Sikh,Total,59810
18,1804,District,Cachar,2021,15-24,Female,Buddhist,Total,75394
18,1804,District,Cachar,2021,15-24,Female,Jain,Total,111658
18,1804,District,Cachar,2021,15-24,Female,Parsi,Total,62730
18,1804,District,Cachar,2021,15-24,Other,Hindu,Total,20082
18,1804,District,Cachar,2021,15-24,Other,Muslim,Total,53845
18,1804,District,Cachar,2021,15-24,Other,Christian,Total,13205
18,1804,District,Cachar,2021,15-24,Other,Sikh,Total,59262
18,1804,District,Cachar,2021,15-24,Other,Buddhist,Total,122909
18,1804,District,Cachar,2021,15-24,Other,Jain,Total,30889
18,1804,District,Cachar,2021,15-24,Other,Parsi,Total,13229
18,1804,District,Cachar,2021,25-44,Male,Hindu,Total,8045
18,1804,District,Cachar,2021,25-44,Male,Muslim,Total,51878
18,1804,District,Cachar,2021,25-44,Male,Christian,Total,146915
18,1804,District,Cachar,2021,25-44,Male,Sikh,Total,110072
18,1804,District,Cachar,2021,25-44,Male,Buddhist,Total,32664
18,1804,District,Cachar,2021,25-44,Male,Jain,Total,17132
18,1804,District,Cachar,2021,25-44,Male,Parsi,Total,30560
18,1804,District,Cachar,2021,25-44,Female,Hindu,Total,33291
18,1804,District,Cachar,2021,25-44,Female,Muslim,Total,11483
18,1804,District,Cachar,2021,25-44,Female,Christian,Total,36884
18,1804,District,Cachar,2021,25-44,Female,Sikh,Total,25708
18,1804,District,Cachar,2021,25-44,Female,Buddhist,Total,42216
18,1804,District,Cachar,2021,25-44,Female,Jain,Total,28201
18,1804,District,Cachar,2021,25-44,Female,Parsi,Total,139504
18,1804,District,Cachar,2021,25-44,Other,Hindu,Total,83482
18,1804,District,Cachar,2021,25-44,Other,Muslim,Total,76800
18,1804,District,Cachar,2021,25-44,Other,Christian,Total,12873
18,1804,District,Cachar,2021,25-44,Other,Sikh,Total,58115
18,1804,District,Cachar,2021,25-44,Other,Buddhist,Total,74641
18,1804,District,Cachar,2021,25-44,Other,Jain,Total,8454
18,1804,District,Cachar,2021,25-44,Other,Parsi,Total,62784
18,1804,District,Cachar,2021,45-59,Male,Hindu,Total,10896
18,1804,District,Cachar,2021,45-59,Male,Muslim,Total,64160
18,1804,District,Cachar,2021,45-59,Male,Christian,Total,33808
18,1804,District,Cachar,2021,45-59,Male,Sikh,Total,90517
18,1804,District,Cachar,2021,45-59,Male,Buddhist,Total,2542
18,1804,District,Cachar,2021,45-59,Male,Jain,Total,56874
18,1804,District,Cachar,2021,45-59,Male,Parsi,Total,29328
18,1804,District,Cachar,2021,45-59,Female,Hindu,Total,71843
18,1804,District,Cachar,2021,45-59,Female,Muslim,Total,14761
18,1804,District,Cachar,2021,45-59,Female,Christian,Total,79392
18,1804,District,Cachar,2021,45-59,Female,Sikh,Total,13509
18,1804,District,Cachar,2021,45-59,Female,Buddhist,Total,27187
18,1804,District,Cachar,2021,45-59,Female,Jain,Total,81995
18,1804,District,Cachar,2021,45-59,Female,Parsi,Total,71836
18,1804,District,Cachar,2021,45-59,Other,Hindu,Total,31291
18,1804,District,Cachar,2021,45-59,Other,Muslim,Total,18889
18,1804,District,Cachar,2021,45-59,Other,Christian,Total,77982
18,1804,District,Cachar,2021,45-59,Other,Sikh,Total,37554
18,1804,District,Cachar,2021,45-59,Other,Buddhist,Total,35247
18,1804,District,Cachar,2021,45-59,Other,Jain,Total,88600
18,1804,District,Cachar,2021,45-59,Other,Parsi,Total,74024
18,1804,District,Cachar,2021,60+,Male,Hindu,Total,87847
18,1804,District,Cachar,2021,60+,Male,Muslim,Total,179796
18,1804,District,Cachar,2021,60+,Male,Christian,Total,29398
18,1804,District,Cachar,2021,60+,Male,Sikh,Total,67799
18,1804,District,Cachar,2021,60+,Male,Buddhist,Total,7699
18,1804,District,Cachar,2021,60+,Male,Jain,Total,60283
18,1804,District,Cachar,2021,60+,Male,Parsi,Total,48905
18,1804,District,Cachar,2021,60+,Female,Hindu,Total,4403
18,1804,District,Cachar,2021,60+,Female,Muslim,Total,9551
18,1804,District,Cachar,2021,60+,Female,Christian,Total,140840
18,1804,District,Cachar,2021,60+,Female,Sikh,Total,67478
18,1804,District,Cachar,2021,60+,Female,Buddhist,Total,9545
18,1804,District,Cachar,2021,60+,Female,Jain,Total,31667
18,1804,District,Cachar,2021,60+,Female,Parsi,Total,4970
18,1804,District,Cachar,2021,60+,Other,Hindu,Total,55960
18,1804,District,Cachar,2021,60+,Other,Muslim,Total,32580
18,1804,District,Cachar,2021,60+,Other,Christian,Total,69969
18,1804,District,Cachar,2021,60+,Other,Sikh,Total,48789
18,1804,District,Cachar,2021,60+,Other,Buddhist,Total,149342
18,1804,District,Cachar,2021,60+,Other,Jain,Total,1909
18,1804,District,Cachar,2021,60+,Other,Parsi,Total,14494
18,1805,District,Chirang,2021,0-14,Male,Hindu,Rural,17988
18,1805,District,Chirang,2021,0-14,Male,Muslim,Rural,25634
18,1805,District,Chirang,2021,0-14,Male,Christian,Rural,4823
18,1805,District,Chirang,2021,0-14,Male,Sikh,Rural,11161
18,1805,District,Chirang,2021,0-14,Male,Buddhist,Rural,85827
18,1805,District,Chirang,2021,0-14,Male,Jain,Rural,24379
18,1805,District,Chirang,2021,0-14,Male,Parsi,Rural,9752
18,1805,District,Chirang,2021,0-14,Female,Hindu,Rural,23638
18,1805,District,Chirang,2021,0-14,Female,Muslim,Rural,5062
18,1805,District,Chirang,2021,0-14,Female,Christian,Rural,5033
18,1805,District,Chirang,2021,0-14,Female,Sikh,Rural,5314
18,1805,District,Chirang,2021,0-14,Female,Buddhist,Rural,7768
18,1805,District,Chirang,2021,0-14,Female,Jain,Rural,159
18,1805,District,Chirang,2021,0-14,Female,Parsi,Rural,3216
18,1805,District,Chirang,2021,0-14,Other,Hindu,Rural,34205
18,1805,District,Chirang,2021,0-14,Other,Muslim,Rural,4103
18,1805,District,Chirang,2021,0-14,Other,Christian,Rural,3
18,1805,District,Chirang,2021,0-14,Other,Sikh,Rural,15993
18,1805,District,Chirang,2021,0-14,Other,Buddhist,Rural,21964
18,1805,District,Chirang,2021,0-14,Other,Jain,Rural,2147
18,1805,District,Chirang,2021,0-14,Other,Parsi,Rural,14885
18,1805,District,Chirang,2021,15-24,Male,Hindu,Rural,47845
18,1805,District,Chirang,2021,15-24,Male,Muslim,Rural,3400
18,1805,District,Chirang,2021,15-24,Male,Christian,Rural,7980
18,1805,District,Chirang,2021,15-24,Male,Sikh,Rural,12685
18,1805,District,Chirang,2021,15-24,Male,Buddhist,Rural,3842
18,1805,District,Chirang,2021,15-24,Male,Jain,Rural,16132
18,1805,District,Chirang,2021,15-24,Male,Parsi,Rural,11057
18,1805,District,Chirang,2021,15-24,Female,Hindu,Rural,232
18,1805,District,Chirang,2021,15-24,Female,Muslim,Rural,7969
18,1805,District,Chirang,2021,15-24,Female,Christian,Rural,8065
18,1805,District,Chirang,2021,15-24,Female,Sikh,Rural,2670
18,1805,District,Chirang,2021,15-24,Female,Buddhist,Rural,5212
18,1805,District,Chirang,2021,15-24,Female,Jain,Rural,49503
18,1805,District,Chirang,2021,15-24,Female,Parsi,Rural,762
18,1805,District,Chirang,2021,15-24,Other,Hindu,Rural,33568
18,1805,District,Chirang,2021,15-24,Other,Muslim,Rural,8451
18,1805,District,Chirang,2021,15-24,Other,Christian,Rural,15604
18,1805,District,Chirang,2021,15-24,Other,Sikh,Rural,48442
18,1805,District,Chirang,2021,15-24,Other,Buddhist,Rural,17770
18,1805,District,Chirang,2021,15-24,Other,Jain,Rural,12048
18,1805,District,Chirang,2021,15-24,Other,Parsi,Rural,1876
18,1805,District,Chirang,2021,25-44,Male,Hindu,Rural,19125
18,1805,District,Chirang,2021,25-44,Male,Muslim,Rural,9834
18,1805,District,Chirang,2021,25-44,Male,Christian,Rural,635
18,1805,District,Chirang,2021,25-44,Male,Sikh,Rural,15209
18,1805,District,Chirang,2021,25-44,Male,Buddhist,Rural,45948
18,1805,District,Chirang,2021,25-44,Male,Jain,Rural,35747
18,1805,District,Chirang,2021,25-44,Male,Parsi,Rural,2902
18,1805,District,Chirang,2021,25-44,Female,Hindu,Rural,15335
18,1805,District,Chirang,2021,25-44,Female,Muslim,Rural,40254
18,1805,District,Chirang,2021,25-44,Female,Christian,Rural,121363
18,1805,District,Chirang,2021,25-44,Female,Sikh,Rural,3173
18,1805,District,Chirang,2021,25-44,Female,Buddhist,Rural,12554
18,1805,District,Chirang,2021,25-44,Female,Jain,Rural,10380
18,1805,District,Chirang,2021,25-44,Female,Parsi,Rural,80701
18,1805,District,Chirang,2021,25-44,Other,Hindu,Rural,8120
18,1805,District,Chirang,2021,25-44,Other,Muslim,Rural,55586
18,1805,District,Chirang,2021,25-44,Other,Christian,Rural,19345
18,1805,District,Chirang,2021,25-44,Other,Sikh,Rural,25428
18,1805,District,Chirang,2021,25-44,Other,Buddhist,Rural,19882
18,1805,District,Chirang,2021,25-44,Other,Jain,Rural,6573
18,1805,District,Chirang,2021,25-44,Other,Parsi,Rural,905
18,1805,District,Chirang,2021,45-59,Male,Hindu,Rural,10543
18,1805,District,Chirang,2021,45-59,Male,Muslim,Rural,34175
18,1805,District,Chirang,2021,45-59,Male,Christian,Rural,790
18,1805,District,Chirang,2021,45-59,Male,Sikh,Rural,102031
18,1805,District,Chirang,2021,45-59,Male,Buddhist,Rural,5678
18,1805,District,Chirang,2021,45-59,Male,Jain,Rural,5561
18,1805,District,Chirang,2021,45-59,Male,Parsi,Rural,5130
18,1805,District,Chirang,2021,45-59,Female,Hindu,Rural,11952
18,1805,District,Chirang,2021,45-59,Female,Muslim,Rural,9574
18,1805,District,Chirang,2021,45-59,Female,Christian,Rural,27873
18,1805,District,Chirang,2021,45-59,Female,Sikh,Rural,3552
18,1805,District,Chirang,2021,45-59,Female,Buddhist,Rural,51737
18,1805,District,Chirang,2021,45-59,Female,Jain,Rural,24965
18,1805,District,Chirang,2021,45-59,Female,Parsi,Rural,16420
18,1805,District,Chirang,2021,45-59,Other,Hindu,Rural,31820
18,1805,District,Chirang,2021,45-59,Other,Muslim,Rural,2408
18,1805,District,Chirang,2021,45-59,Other,Christian,Rural,9057
18,1805,District,Chirang,2021,45-59,Other,Sikh,Rural,7722
18,1805,District,Chirang,2021,45-59,Other,Buddhist,Rural,2837
18,1805,District,Chirang,2021,45-59,Other,Jain,Rural,37160
18,1805,District,Chirang,2021,45-59,Other,Parsi,Rural,14260
18,1805,District,Chirang,2021,60+,Male,Hindu,Rural,3392
18,1805,District,Chirang,2021,60+,Male,Muslim,Rural,23226
18,1805,District,Chirang,2021,60+,Male,Christian,Rural,797
18,1805,District,Chirang,2021,60+,Male,Sikh,Rural,5886
18,1805,District,Chirang,2021,60+,Male,Buddhist,Rural,17923
18,1805,District,Chirang,2021,60+,Male,Jain,Rural,19276
18,1805,District,Chirang,2021,60+,Male,Parsi,Rural,23179
18,1805,District,Chirang,2021,60+,Female,Hindu,Rural,3099
18,1805,District,Chirang,2021,60+,Female,Muslim,Rural,34640
18,1805,District,Chirang,2021,60+,Female,Christian,Rural,2833
18,1805,District,Chirang,2021,60+,Female,Sikh,Rural,31235
18,1805,District,Chirang,2021,60+,Female,Buddhist,Rural,47445
18,1805,District,Chirang,2021,60+,Female,Jain,Rural,7476
18,1805,District,Chirang,2021,60+,Female,Parsi,Rural,15657
18,1805,District,Chirang,2021,60+,Other,Hindu,Rural,9620
18,1805,District,Chirang,2021,60+,Other,Muslim,Rural,47164
18,1805,District,Chirang,2021,60+,Other,Christian,Rural,29873
18,1805,District,Chirang,2021,60+,Other,Sikh,Rural,55276
18,1805,District,Chirang,2021,60+,Other,Buddhist,Rural,14886
18,1805,District,Chirang,2021,60+,Other,Jain,Rural,14944
18,1805,District,Chirang,2021,60+,Other,Parsi,Rural,4892
18,1805,District,Chirang,2021,0-14,Male,Hindu,Urban,2288
18,1805,District,Chirang,2021,0-14,Male,Muslim,Urban,49522
18,1805,District,Chirang,2021,0-14,Male,Christian,Urban,312
18,1805,District,Chirang,2021,0-14,Male,Sikh,Urban,14460
18,1805,District,Chirang,2021,0-14,Male,Buddhist,Urban,11088
18,1805,District,Chirang,2021,0-14,Male,Jain,Urban,5097
18,1805,District,Chirang,2021,0-14,Male,Parsi,Urban,1702
18,1805,District,Chirang,2021,0-14,Female,Hindu,Urban,61006
18,1805,District,Chirang,2021,0-14,Female,Muslim,Urban,3235
18,1805,District,Chirang,2021,0-14,Female,Christian,Urban,130697
18,1805,District,Chirang,2021,0-14,Female,Sikh,Urban,8104
18,1805,District,Chirang,2021,0-14,Female,Buddhist,Urban,21954
18,1805,District,Chirang,2021,0-14,Female,Jain,Urban,8796
18,1805,District,Chirang,2021,0-14,Female,Parsi,Urban,25940
18,1805,District,Chirang,2021,0-14,Other,Hindu,Urban,209
18,1805,District,Chirang,2021,0-14,Other,Muslim,Urban,24796
18,1805,District,Chirang,2021,0-14,Other,Christian,Urban,36866
18,1805,District,Chirang,2021,0-14,Other,Sikh,Urban,21231
18,1805,District,Chirang,2021,0-14,Other,Buddhist,Urban,6159
18,1805,District,Chirang,2021,0-14,Other,Jain,Urban,53996
18,1805,District,Chirang,2021,0-14,Other,Parsi,Urban,7221
18,1805,District,Chirang,2021,15-24,Male,Hindu,Urban,8848
18,1805,District,Chirang,2021,15-24,Male,Muslim,Urban,7482
18,1805,District,Chirang,2021,15-24,Male,Christian,Urban,9483
18,1805,District,Chirang,2021,15-24,Male,Sikh,Urban,1144
18,1805,District,Chirang,2021,15-24,Male,Buddhist,Urban,7406
18,1805,District,Chirang,2021,15-24,Male,Jain,Urban,681
18,1805,District,Chirang,2021,15-24,Male,Parsi,Urban,3421
18,1805,District,Chirang,2021,15-24,Female,Hindu,Urban,5850
18,1805,District,Chirang,2021,15-24,Female,Muslim,Urban,8998
18,1805,District,Chirang,2021,15-24,Female,Christian,Urban,24990
18,1805,District,Chirang,2021,15-24,Female,Sikh,Urban,743
18,1805,District,Chirang,2021,15-24,Female,Buddhist,Urban,7193
18,1805,District,Chirang,2021,15-24,Female,Jain,Urban,4560
18,1805,District,Chirang,2021,15-24,Female,Parsi,Urban,79
18,1805,District,Chirang,2021,15-24,Other,Hindu,Urban,6976
18,1805,District,Chirang,2021,15-24,Other,Muslim,Urban,55624
18,1805,District,Chirang,2021,15-24,Other,Christian,Urban,25584
18,1805,District,Chirang,2021,15-24,Other,Sikh,Urban,35191
18,1805,District,Chirang,2021,15-24,Other,Buddhist,Urban,4077
18,1805,District,Chirang,2021,15-24,Other,Jain,Urban,34017
18,1805,District,Chirang,2021,15-24,Other,Parsi,Urban,60059
18,1805,District,Chirang,2021,25-44,Male,Hindu,Urban,12482
18,1805,District,Chirang,2021,25-44,Male,Muslim,Urban,11119
18,1805,District,Chirang,2021,25-44,Male,Christian,Urban,521
18,1805,District,Chirang,2021,25-44,Male,Sikh,Urban,8155
18,1805,District,Chirang,2021,25-44,Male,Buddhist,Urban,16441
18,1805,District,Chirang,2021,25-44,Male,Jain,Urban,17486
18,1805,District,Chirang,2021,25-44,Male,Parsi,Urban,11839
18,1805,District,Chirang,2021,25-44,Female,Hindu,Urban,2719
18,1805,District,Chirang,2021,25-44,Female,Muslim,Urban,4866
18,1805,District,Chirang,2021,25-44,Female,Christian,Urban,16131
18,1805,District,Chirang,2021,25-44,Female,Sikh,Urban,8682
18,1805,District,Chirang,2021,25-44,Female,Buddhist,Urban,6413
18,1805,District,Chirang,2021,25-44,Female,Jain,Urban,30880
18,1805,District,Chirang,2021,25-44,Female,Parsi,Urban,1275
18,1805,District,Chirang,2021,25-44,Other,Hindu,Urban,8562
18,1805,District,Chirang,2021,25-44,Other,Muslim,Urban,2566
18,1805,District,Chirang,2021,25-44,Other,Christian,Urban,71106
18,1805,District,Chirang,2021,25-44,Other,Sikh,Urban,8134
18,1805,District,Chirang,2021,25-44,Other,Buddhist,Urban,10123
18,1805,District,Chirang,2021,25-44,Other,Jain,Urban,35940
18,1805,District,Chirang,2021,25-44,Other,Parsi,Urban,33904
18,1805,District,Chirang,2021,45-59,Male,Hindu,Urban,9246
18,1805,District,Chirang,2021,45-59,Male,Muslim,Urban,17446
18,1805,District,Chirang,2021,45-59,Male,Christian,Urban,21311
18,1805,District,Chirang,2021,45-59,Male,Sikh,Urban,18869
18,1805,District,Chirang,2021,45-59,Male,Buddhist,Urban,1745
18,1805,District,Chirang,2021,45-59,Male,Jain,Urban,12917
18,1805,District,Chirang,2021,45-59,Male,Parsi,Urban,431
18,1805,District,Chirang,2021,45-59,Female,Hindu,Urban,520
18,1805,District,Chirang,2021,45-59,Female,Muslim,Urban,13011
18,1805,District,Chirang,2021,45-59,Female,Christian,Urban,8538
18,1805,District,Chirang,2021,45-59,Female,Sikh,Urban,6375
18,1805,District,Chirang,2021,45-59,Female,Buddhist,Urban,11768
18,1805,District,Chirang,2021,45-59,Female,Jain,Urban,12261
18,1805,District,Chirang,2021,45-59,Female,Parsi,Urban,7948
18,1805,District,Chirang,2021,45-59,Other,Hindu,Urban,1854
18,1805,District,Chirang,2021,45-59,Other,Muslim,Urban,6260
18,1805,District,Chirang,2021,45-59,Other,Christian,Urban,2598
18,1805,District,Chirang,2021,45-59,Other,Sikh,Urban,52
18,1805,District,Chirang,2021,45-59,Other,Buddhist,Urban,52072
18,1805,District,Chirang,2021,45-59,Other,Jain,Urban,7510
18,1805,District,Chirang,2021,45-59,Other,Parsi,Urban,20183
18,1805,District,Chirang,2021,60+,Male,Hindu,Urban,27298
18,1805,District,Chirang,2021,60+,Male,Muslim,Urban,20341
18,1805,District,Chirang,2021,60+,Male,Christian,Urban,6454
18,1805,District,Chirang,2021,60+,Male,Sikh,Urban,19867
18,1805,District,Chirang,2021,60+,Male,Buddhist,Urban,6557
18,1805,District,Chirang,2021,60+,Male,Jain,Urban,13949
18,1805,District,Chirang,2021,60+,Male,Parsi,Urban,7387
